id,sentence,subject_entity,object_entity,label,source
1463,"이자익은 1942년 분열되고 연락이 두절된 각지의 장로교회를 모아 장로교 총회를 재건했고, 함태영은 이자익의 능력에 감동받아 그를 이승만에게 장관으로 추천했던 것이다.",함태영,이승만,no_relation,wikipedia
1464,박정희 정부에서 삼선 개헌에 반대했다가 민주공화당에서 제명되었고 이후 민주화 운동의 길을 걸었다.,박정희,민주공화당,no_relation,wikipedia
1466,"소련군은 9 군(초기)와 9군에서 별도로 분리된 독립 해안군이 강한 저항을 하였고, 오데사의 흑해 함대가 참여한 루마니아의 73일 간의 공방전으로, 총 93,000명의 사상자가 발생했고 그 중 41,000명은 소련군이었다.",소련군,"93,000명",no_relation,wikipedia
1468,"사회당은 합당을 거부하다가 민주노동당에서 탈당한 심상정, 노회찬 등이 창당한 진보신당과 합당을 한다.",사회당,노동당,no_relation,wikipedia
1474,국회는 이날 오후 본회의에서 '41'(더불어민주당·바른미래당·정의당·민주평화당대안신당)이 공동으로 마련한 공수처 법안 수정안을 자유한국당이 퇴장한 가운데 가결 처리했다.,대안신당,민주평화당,no_relation,wikitree
1475,"함경남도 원산부의 푸른 바닷가가 있는 명사십리 출신으로, 작곡가 겸 가수인 맏형 김용환과 성악가인 누나 김안라가 모두 음악인으로 활동한 기독교 가정에서 태어나 자연스럽게 음악을 접했다.",김용환,함경남도 원산,no_relation,wikipedia
1476,2일(한국시각) 영국 런던 토트넘 홋스퍼 스타디움에서 토트넘과 바이에른 뮌헨의 2019-2020 유럽축구연맹(UEFA) 챔피언스리그 조별리그 B조 2차전 경기가 열렸다.,바이에른 뮌헨,2019-2020,no_relation,wikitree
1478,한편 대한민국 정부는 문화체육관광부 와 한국관광공사 가 대한민국 내 관광산업의 지원을 주관한다.,한국관광공사,문화체육관광부,no_relation,wikipedia
1483,"또한 광주시는 한국전력공사, 한전KDN, 전력거래소, LG전자, 네이버 비즈니스 플랫폼, SKT, KT, LG유플러스, 한국정보화진흥원, 한국인터넷진흥원, 전남대학교병원, 조선대학교병원 등과 업무협약(MOU)을 맺고 각 기관이 보유한 데이터 정보를 공유하는 등 상호 협력하기로 했다.",한전KDN,한국전력공사,no_relation,wikitree
1484,"필리스가 1983년 월드 시리즈에서 볼티모어 오리올스에게 패한 후, 모건은 오클랜드 애슬레틱스와 함께 자신의 경력을 끝냈다.",볼티모어 오리올스,1983,no_relation,wikipedia
1486,현재 뉴캐슬 유나이티드가 세인트 제임스 파크에서 홈 경기를 치르고 있다.,뉴캐슬 유나이티드,세인트 제임스 파크,no_relation,wikipedia
1487,2001년 9월에는 코러스 엔터테인먼트와 손을 잡고 캐나다 버전 디스커버리 키즈를 개국했다.,코러스 엔터테인먼트,캐나다,no_relation,wikipedia
1488,김포도시철도는 김포한강신도시에서 김포공항역까지 23.67㎞ 구간(정거장 10곳)을 오가는 완전 무인운전 열차다.,김포도시철도,김포공항역,no_relation,wikitree
1489,현재 여권에서 가장 유력한 차기 대선주자로 손꼽히는 이낙연 총리의 향후 행보에 우기종 예비후보의 역할을 짐작할 수 있는 대목이기 때문이다.,우기종,이낙연,no_relation,wikitree
1498,"김재박(金在博, 1954년 6월 23일 (1954년 음력 5월 23일)(1954년 음력 5월 23일) - )은 전 KBO 리그 MBC 청룡과 LG 트윈스의 유격수이자 전 현대 유니콘스와 LG 트윈스의 감독이자 현 군월드의 고문이다.",LG 트윈스,MBC 청룡,no_relation,wikipedia
1499,호사키 교수의 이 같은 주장은 유시민 노무현재단 이사장의 분석과도 궤를 같이한다.,유시민,노무현,no_relation,wikitree
1500,"이후 야당인 민주국민당에 참여하고 호헌동지회와 민주당 창당에 참여하였으며, 제3·4·5대 민의원의원을 역임하였으며, 1960년 12월 대한민국 건국후 최초의 지방자치선거에 서울특별시장 후보로 출마하여 당선되었으나 이듬해 5.16 군사 정변으로 사퇴하였다.",민주당,민주국민당,no_relation,wikipedia
1507,"그는 “삼성전기가 먼저 간 삼성그룹 IT주와 키 맞추기를 할 차례”라며 “코로나19 이라는 실적의 부정적인 변수가 있지만 이는 삼성전기만의 문제가 아니며, 이연되었던 수요는 향후 pent-up demand로 나타날 수 있다”고 전망했다.",삼성전기,삼성그룹,no_relation,wikitree
1511,"대한민국 AI클러스터 포럼은 문승현 광주과학기술원 전 총장이 의장을 맡고, 문 의장을 포함해 고영하 한국엔젤투자협회 회장, 이용훈 KAIST 교수, 곽재원 가천대 교수가 공동위원장을 역임한다.",광주과학기술원,문승현,no_relation,wikitree
1515,"요비아누스와 그 뒤를 이은 발렌티니아누스 1세, 발렌스의 치세에 율리아누스의 모든 반 기독교적인 정책은 폐기되었고, 로마 다신교적인 로마제국의 역사는 율리아누스를 끝으로 막을 내린 셈이 되었다.",발렌티니아누스 1세,요비아누스,no_relation,wikipedia
1517,"슈바벤 지방의 백작으로 태어났으나, 오스트리아 공작과 슈타이어마르크 공작의 자리에 올랐다.",슈타이어마르크,오스트리아,no_relation,wikipedia
1519,"철학에서 라이프니츠는 낙관론으로 유명하다. 라이프니츠는 일부 제한적인 의미에서, 우리가 살고 있는 우주가 신이 창조할 수 있는 최선의 우주라고 결론지었다. 라이프니츠는 르네 데카르트, 바뤼흐 스피노자와 함께 17세기 최고의 3대 합리주의론자 중 한 명이다. 라이프니츠의 업적은 현대 분석철학을 앞당겼지만, 한편으로 그의 철학은 스콜라 철학적인 면도 있다.",라이프니츠,합리주의,no_relation,wikipedia
1520,그리고 그녀는 뜬금없이 유성구 을에 공천을 받아 민생당에서 이른바 '셀프 제명'을 하고 미래통합당에 입당한 신용현 예비 후보 그리고 유성구 을에서 당협위원장을 맡았던 육동일 예비 후보와 경선을 펼치게 되었다.,신용현,민생당,no_relation,wikipedia
1522,"1955년 이승만의 제안으로 삼일정신선양회 조직에 착수, 참여 활동 삼일정신선양회 총재는 당시 부통령 함태영이 부총재는 대법원장 김병로가 선출되었다.",함태영,이승만,no_relation,wikipedia
1523,"한편, 릴레이 좌담회는 23일(화) 배광언 前)전라남도의회 의장, 25일(목) 양지문 前)전남개발공사 대표이사를 초청, 의원들과 허심탄회한 대화의 장을 이어갈 예정이다.",전남개발공사,양지문,no_relation,wikitree
1529,준플레이오프에서 승리한 4위 NC 다이노스와 정규시즌 2위 두산 베어스가 2015년 PO와 지난해 한국시리즈에 이어 3년 연속으로 가을야구에서 맞대결을 펼쳤다.,두산 베어스,2015년,no_relation,wikipedia
1530,"그는 오토 1세와의 대화를 재개하였으며, 결국 오토 2세가 동방 제국 황제의 조카딸과 약혼하게 되었다.",오토 1세,오토 2세,no_relation,wikipedia
1531,카를 5세와 펠리페 2세는 법의 집행과 세금의 징수를 위해 네덜란드 지역의 이와 같은 지방 분권을 축소하여 중앙권력에 귀속시키고자 하였다.,카를 5세,펠리페,no_relation,wikipedia
1532,진도군 진도개축산과 테마파크담당 관계자는 “연중 진도개테마파크에서 진도개의 우수성을 널리 알리기 위해 다양한 프로그램을 풍성하게 준비하고 있다”며 “여름 휴가철 진도를 방문하는 관광객들에게 볼거리‧체험거리‧즐길거리 등 소중한 추억을 만들 수 있도록 노력하겠다”고 말했다.,진도군,진도개,no_relation,wikitree
1538,이를 위해 문화체육관광부와 국민체육진흥공단은 ▲비대면 스포츠 융합인력 양성(600명) ▲민간 체육시설업자의 비대면 사업 전환 지원(400개소) ▲비대면 스포츠 콘텐츠 제작 및 유통망(플랫폼) 구축 등 3개 분야에 예산 총 55억 원을 지원한다.,국민체육진흥공단,문화체육관광부,no_relation,policy_briefing
1548,"그리스와 마케도니아 일대에서 벌어진 내전에서 카산드로스가 승리했고, 패배한 폴리페르콘은 동탁이 어린 황제를 데리고 가듯 어린 알렉산드로스 4세와 록사나를 데리고 알렉산드로스 3세의 어머니인 올림피아스와 자신의 고향인 에페이로스로 탈출했다.",알렉산드로스 4세,카산드로스,no_relation,wikipedia
1554,한편 민주평화통일자문회의는 민주적 평화통일 정책의 수립 및 추진에 관해 대통령에게 건의하고 자문에 응하는 헌법기관으로 지난 해 9월 1일 제19기가 구성됐다.,민주평화통일자문회의,대통령,no_relation,wikitree
1561,광양시는 국민권익위원회가 전국 610개 공공기관을 대상으로 하는 '2019년도 공공기관 청렴도' 측정 결과 작년에 이어 2년 연속 청렴도 1등급 기관에 선정됐다고 9일 밝혔다.,광양시,610개,no_relation,wikitree
1562,농심의 지주회사인 농심홀딩스의 최대주주인 신동원 부회장은 지배력이 한층 강화됐다.,농심홀딩스,신동원,no_relation,wikipedia
1567,"이 밖에 교황 레오 13세는 요셉을 가장(家長)의 모범으로 선포하였으며, 교황 베네딕토 15세와 교황 비오 11세는 각각 요셉에게 노동자의 수호자와 사회 정의의 수호자라는 칭호를 부여하였다.",교황 비오 11세,베네딕토 15세,no_relation,wikipedia
1568,"그는 연희대 영어영문학과를 학사 학위한 이후, 미국 보스턴 대학교 대학원에서 에이브러햄 링컨 관련 연구로 철학박사 학위를 받았으며 대한민국 귀국 이후 시민사회단체 운동과 언론, 방송을 통한 강연 활동과 아울러 연세대학교 교수, 연세대 교무처 처장, 연세대 부총장을 역임하였고 이후 조선일보사 논설고문, 제14대 국회의원, 신민당 대표최고위원을 거쳐 자유민주연합 상임고문을 지냈다.",자유민주연합,신민당,no_relation,wikipedia
1570,알베르트 아인슈타인이 프로이센과학아카데미에 발표한 1921년의 '물리학의 통일문제에 대하여'(On the Unification Problem in Physics)라는 논문은 테오도어 칼루차의 통일장 이론과 헤르만 바일의 통일장이론등을 다룬바있다.,알베르트 아인슈타인,물리학,no_relation,wikipedia
1572,"진짜(8세기) 자비르 이븐 하이얀의 책들은 11세기부터 13세기에 라틴어로 번역되었으며, 유럽의 연금술사들에게 매우 유명하였다. 가짜 게베르는 그의 명성을 높이기 위하여 그의 저술적 조상의 이름을 빌리고 있는 것이다.",자비르 이븐 하이얀,연금술,no_relation,wikipedia
1585,가면라이더 아기토에서 츠가미 쇼이치를 연기한 카슈 토시키 가 우정 출연했다.,츠가미 쇼이치,가면라이더,no_relation,wikipedia
1589,충청북도와 충주시는 31일 충주시청 중앙탑회의실에서 ㈜이엠텍과 ㈜위더스 등 2개 기업과 107억원 규모의 투자협약을 체결했다.,충주시,충청북도,no_relation,wikitree
1594,"2003년 새천년민주당이 열린우리당과 분당되는 당시 '분당없는 신당, 분당없는 개혁' 노선을 견지했으며, 열린우리당이 창당되자 추미애, 조순형과 함께 새천년민주당에 잔류했다.",새천년민주당,열린우리당,no_relation,wikipedia
1600,"그 뒤, 1995년 태평양 재활군 투수코치로 본격적인 코치생활을 시작하여 1996년부터 현대 유니콘스의 2군 투수코치를 맡았으며 그 당시 현대 유니콘스의 코치를 맡고 있었던 박종훈과 인연을 맺게 됐는데 1999년 시즌 후 현대에서 재계약을 포기하여 한동안 현장 복귀와 거리가 있었으나 2000년 시즌 후 SK 와이번스 2군 투수코치를 맡으면서 현장에 돌아왔고 팀 분위기 쇄신을 통한 팀 전력 극대화를 위해 2002년 8월 12일부터 1군 투수코치로 보직이 변경됐으며 같은 해 시즌 뒤 조범현 전 삼성 코치가 SK 감독으로 부임하자 2군 투수코치로 돌아왔고 다음 해인 2003년 투수진이 붕괴되자 그 해 8월 14일 김봉근 1군 투수코치와 보직을 맞바꿨으며 2004년 시즌 후 포스트시즌 실패에 따른 문책성 해고에 맞춰 SK와의 계약이 해지되어 롯데 자이언츠 2군 투수코치로 자리를 옮겼다.",SK 와이번스,2003년,no_relation,wikipedia
1608,2007년 이후 13년 만에 3전 2선승제로 진행된 준플레이오프에서는 와일드카드로 올라온 LG 트윈스와 정규시즌 3위 두산 베어스가 역대 5번째 가을야구 잠실 덕아웃 시리즈를 펼쳤다.,두산 베어스,2007년,no_relation,wikipedia
1611,천계제가 붕어하고 숭정제가 즉위한 후에 의안황후(懿安皇后)라는 존호를 받았다.,천계제,숭정제,no_relation,wikipedia
1613,"2001년 11월 30일 민주노동당 황광우 등이 민주노동당 기관지와 인터넷 홈페이지 등에 `사회당 동지들에게 드리는 7가지 질문'이라는 글 등을 싣고 ""조선노동당(조선로동당)은 사회당의 적이냐""고 묻자 12월 11일 한국사회당은 모든 종류의 테러나 전쟁에 반대하며 ""남한의 노동계급을 이끌고 북한에 쳐들어가 조선노동당을 물리치는 일이 국가간 전쟁의 범주에 속한다""고 반박하는 한편, ""조선노동당의 사회관이 관철되는 통일에는 단연코 반대한다"" 고 밝힘으로서 시작되었고 사회당은 '친북'과 구별하기 위해 '종북'이라는 단어를 사용했다는 주장이있다.",사회당,민주노동당,no_relation,wikipedia
1614,"융릉(隆陵)은 조선 정조의 아버지이자 사도세자(또는 장헌세자)로 알려진 조선 장조(莊祖, 1735년 ~ 1762년)와 혜경궁 홍씨로 널리 알려진 헌경의황후(獻敬懿皇后, 1735년 ~ 1815년)가 함께 모셔진 능이다.",사도세자,혜경궁 홍씨,no_relation,wikipedia
1618,대표팀은 한국시간으로 10일 오후 11시 투르크메니스탄의 수도 아시가바트의 코페트다그 스타디움에서 국제축구연맹(FIFA) 랭킹 132위인 투르크메니스탄을 상대로 10회 연속 월드컵 본선 진출을 향한 첫걸음을 뗀다.,투르크메니스탄,아시가바트,no_relation,wikitree
1619,"정작 이 상황을 모르는 하희라 씨에게 최수종 씨는 ""코로 했다""고 둘러대 웃음을 안겼다.",최수종,하희라,no_relation,wikitree
1620,"탈레스는 물, 아낙시만드로스는 무한한 것(토 아페이론), 아낙시메네스는 공기 아이레, 그리고 헤라클레이토스는 불을 택하였다.",아낙시만드로스,탈레스,no_relation,wikipedia
1625,"시내, 순환 노선에는 모두 타 업체와 함께 공동 배차에 참여하고 있으며, 시민여객, 전일여객, 제일여객, 성진여객과 함께 1달 간격으로 순환하면서 배차에 참여하고 있다.",성진여객,제일여객,no_relation,wikipedia
1630,"2009년 일본에 진출한 후 2010년, J리그의 명문 팀 가시마 앤틀러스로 이적하였고 2010년 3월 27일, 리그 4라운드 경기에서 가시마에서의 첫 골을 터뜨렸다.",가시마 앤틀러스,2009년,no_relation,wikipedia
1635,"가면라이더 카부토에서 야구루마 소우를, 염신전대 고온저에서 스토 히로토 (엔진 골드)를 연기한 토쿠야마 히데노리 가 우정 출연했다.",야구루마 소우,가면라이더,no_relation,wikipedia
1640,"4월 6일, 리비우 시의회가 성 게오르기우스 성당을 우크라이나 그리스 가톨릭교회로 개종하는 안건을 냈다.",리비우,우크라이나,no_relation,wikipedia
1643,프로젝트 앨범 '사랑의 이름으로'는 지난 2016년 11월 25일 씨엘이 속했던 그룹 2NE1(투에니원) 해체 이후부터 지난달 YG엔터테인먼트를 떠나기까지 3년여간 그의 심경이 담긴 일기 형식 앨범이다.,2NE1,2016년 11월 25일,no_relation,wikitree
1644,법원이 자신이 살던 아파트에 불을 지르고 흉기를 휘둘러 5명을 숨지게 하고 17명을 다치게 한 진주 아파트 방화살인범 안인득(42)에게 법정 최고형을 선고했다.,안인득,17명,no_relation,wikitree
1645,"교황 실베리오(Silverius PP., Papa Silverio)는 제58대 교황(재위: 536년 6월 1일 - 537년 11월 11일)이다.",교황 실베리오,536년 6월 1일,no_relation,wikipedia
1647,1999년부터 2시즌동안 AC 쿠네오의 유소년팀에서 활약했고 2000년부터 2009년까지 유벤투스 FC의 유소년 및 청소년팀에서 활약했고 특히 2007-08시즌에는 U-20팀의 선수로 데뷔했다.,유벤투스 FC,1999,no_relation,wikipedia
1650,영화 '분노의 질주' 주인공인 빈 디젤(Vin Diesel)은 스핀오프인 '분노의 질주: 홉스&쇼' 외에도 여성 캐릭터가 주인공인 스핀오프 시리즈를 제작한다.,빈 디젤,분노의 질주,no_relation,wikitree
1651,"1888년 빌헬름 1세가 사망하고, 황태자 프리드리히 3세가 즉위했지만, 재위 6개월만에 후두암으로 사망했다.",프리드리히 3세,빌헬름 1세,no_relation,wikipedia
1652,"클래식, 국악 재즈, 얼터너티브 록 등 장르를 넘나드는 당시로는 일정한 격식을 깨뜨리는 전기 바이올린 연주를 선보이면서 혜성같이 등장한 유진 박은 열정 넘치는 무대 매너와 활발하고 힘찬 연주로 유진박 신드롬을 일으킬만큼 많은 사랑을 받았다.",유진 박,얼터너티브 록,no_relation,wikipedia
1659,"염창섭(廉昌燮, 1890년 ~)은 일제 강점기의 군인이자 교육인이다.",염창섭,일제 강점기,no_relation,wikipedia
1665,"2006년 1월 13일에, 코나미의 온라인 스토어인 코나미스타일한정으로, 앨범「iFUTURELIST」를 발매했다.",코나미,2006년,no_relation,wikipedia
1670,"중화권에서 황소자리 에타는 엘렉트라, 타이게타, 아스테로페, 마이아, 메로페, 아틀라스와 함께 묘수(昴宿)의 구성원이다.",타이게타,황소자리,no_relation,wikipedia
1673,"그는 사림파 관료들의 직간(直諫)을 귀찮고 번거롭게 여겨 경연과 사헌부를 축소하는 한편 사간원, 홍문관, 예문관 등을 없애버리고, 정언 등의 언관직도 혁파 또는 감원을 했다.",홍문관,예문관,no_relation,wikipedia
1679,과학기술정보통신부는 30일 한국지질자원연구원 데본기홀에서 대구가톨릭대 의약화학연구실에 ‘안전관리 최우수 인증 연구실’ 표창을 수여했다.,한국지질자원연구원,과학기술정보통신부,no_relation,wikitree
1681,조선신보를 통하여 조선민주주의인민공화국 외부로 알려졌으며 고려링크와 강성네트망으로 부터 서비스되고 있다.,고려링크,조선민주주의인민공화국,no_relation,wikipedia
1682,"그는 2019-2020 시즌 중반 팀 동료 이대성과 함께 전주 KCC 이지스로 이적하고, 이와 동시에, 전주 KCC 이지스의 리온 윌리엄스와 김국찬, 박지훈, 김세창이 울산 현대모비스 피버스로 이적하는 2:4 트레이드를 단행하였다.",김국찬,전주 KCC 이지스,no_relation,wikipedia
1684,"공격적인 베이스 러닝을 바탕으로 한 ""빌리 볼"" 스타일을 완성시켜, 1981년 분할 시즌에 오클랜드 애슬레틱스는 전반기 서부지구 1위 올랐고, 후반기 1위인 캔자스시티 로열스와의 디비전 시리즈 에서 승리했다.",오클랜드 애슬레틱스,1981,no_relation,wikipedia
1685,"아르투아 백국은 프랑스의 옛 프로뱅스이며, 1384년부터 1477/82년까지 부르고뉴 백작들이 소유했었고, 1493년부터 1659년까지는 신성 로마 제국의 영토였다.",아르투아 백국,1384년,no_relation,wikipedia
1689,"예수 탄생 기념 성당은 현재 로마 가톨릭교회와 그리스 정교회, 아르메니아 사도교회, 이렇게 세 기독교 교파가 공동으로 관리하고 있다.",그리스,정교회,no_relation,wikipedia
1694,"제1차 세계 대전이 발발하자, 시암은 중립을 선언하였고, 바지라부드 왕은 그의 동생에게 영국군을 퇴임하고 태국군으로 복귀를 명령했다.",바지라부드,제1차 세계 대전,no_relation,wikipedia
1695,"1981년에 IBM 취리히 연구소의 게르트 비니히(Gerd Binnig)과 하인리히 로러(Heinrich Rohrer)가 처음으로 개발했으며, 이 둘은 그 공을 인정 받아 1986년에 노벨 물리학상의 절반을 공동 수상했다.",게르트 비니히,노벨 물리학상,no_relation,wikipedia
1701,"2007년 8월 18일 열린우리당은 대통합민주신당과의 합당을 공식 의결하였는데 대통합민주신당은 열린우리당, 중도통합민주당, 한나라당, 시민단체에 있다가 나온 사람들에 의해서 2007년 8월 5일에 창당된 정당이다.",대통합민주신당,열린우리당,no_relation,wikipedia
1703,2007년에 기 사부아는 픽사 스튜디오의 애니메이션 영화 프랑스어 더빙판에 호스트 역으로 목소리 출연하기도 했습니다.,사부아,프랑스어,no_relation,wikipedia
1704,'라는 책임감 때문에 제일 열심히 살았다고 한다. 유희열이 당시 생각했던 것은 '나는 내가 배운 피아노로 어떻게든 밥을 먹고 살아야겠다.,유희열,피아노,no_relation,wikipedia
1707,"발데마르 치르핀스키(Waldemar Cierpinski, 1950년 8월 3일 ~)는 전 동독의 육상 선수이자, 아베베 비킬라에 이어 두 번째로 올림픽 마라톤 2연승을 거두었다.",아베베 비킬라,마라톤,no_relation,wikipedia
1709,"1991년 개헌후 처음 벌어졌던 기초지방선거에서 참패한 후, 9월 10일 합당에 합의하여 9월 16일 김대중의 신민주연합당과 합당해서 ""민주당""을 창당하고 김대중과 함께 공동대표가 되어 1992년 14대 총선에서는 지역구 해운대를 떠나 전국구로 당선되었다.",신민주연합,민주당,no_relation,wikipedia
1711,"지난 21일 방송된 MBN 예능 프로그램 '자연스럽게'에서는 유동근, 전인화, 김종민, 조병규 씨가 앉아 이야기를 나누는 모습이 그려졌다.",유동근,전인화,no_relation,wikitree
1714,‘해커스 20대기업 인적성 검사’ 베스트셀러 1위 근거/각 분야 1위 스타 강사 근거/‘대기업 인적성 패키지’에 대한 자세한 사항은 헤럴드 선정 2018 대학생 선호 브랜드 대상 ’취업 강의’ 1위 해커스잡에서 확인할 수 있다.,헤럴드,대기업,no_relation,wikitree
1716,"팬들에게서 김택용을 잇는 프로토스의 새로운 강자라는 의미의 '턱신', 우수한 성적(포모스 평점)을 두고 '장학금 토스'라는 별명을 얻게된다.",김택용,프로토스,no_relation,wikipedia
1719,"앞선 3차례 타석에서 모두 범타로 물러났던 제리 샌즈는 5-5로 맞선 7회 1사 1, 3루에서 우익수 앞에 떨어지는 우전 적시타를 쳤다.",제리 샌즈,우익수,no_relation,wikitree
1720,"최근에 두 팀이 맞대결을 펼친 때는 2017-18 시즌의 준결승전으로, 1차전에서 레알 마드리드가 1대 2로 승리하였고, 산티아고 베르나베우에서 열린 2차전에서는 울라이히의 실수로 2대 2로 무승부를 거둬 16강 진출이 좌절되었다.",레알 마드리드,2017-18,no_relation,wikipedia
1721,그러나 곧 이은 총선에서 한나라당이 원내 1당을 차지했고 연정상대였던 자유민주연합은 17석으로 원내교섭단체 요건인 20석을 확보하지 못했다.,자유민주연합,한나라당,no_relation,wikipedia
1727,"공무원연금공단 세종지부, 한국주택금융공사 세종지사, 한국농어촌공사 세종대전금산지사, 국민연금공단 세종지사 등 4개 기관은 5일 '사회적 가치 실현 및 공적연금 활성화를 위한 업무협약'을 체결했다.",국민연금공단,공무원연금공단,no_relation,wikitree
1731,"그 후 메이란팡 등의 첩보원 등을 지내다가 1945년 중화민국 광둥 성 광저우 지방에서 일본국 패망 사태를 목도, 그 후 1955년 중화인민공화국 광둥 성 영국령 홍콩 특별행정구를 떠나 자유중화민국 타이완 타이베이로 건너갔는데 1958년에는 결혼한지 14년여만에 이혼한 그 후 1970년부터 1981년까지 국민당 당무위원 등을 11년간 지내다가 1981년 국민당 탈당을 하여 정계 은퇴 후 일본 긴키 지방 나라 현 나라에 건너갔으며 1년 후 1982년 중화민국 타이완 타이베이에 귀국 및 귀환하였는데 20년 남짓 타이베이 야인(臺北 野人)으로 지내며 만성 관절염으로 투병하다가 2002년 5월 11일을 기하여 향년 92세로 별세하였다.",중화민국,타이베이,no_relation,wikipedia
1735,"이에 순천시 문화예술회관은 시민들의 의견을 수렴하여 예산 절감과 효율적 예술단 운영을 위해 2020년 12월 31일을 마지막으로 시립청소년 교향악단 폐지하고, 향후 악기 연주에 실력있는 청소년 육성을 위해 음악영재아카데미를 2021년 1월부터 운영할 계획이며, 현재 순천시내 11개 학교에서 운영중인 청소년 오케스트라의 활성화를 유도할 계획이다.",순천시,11개,no_relation,wikitree
1736,대구 경상감영지는 대구 경상감영의 건물인 선화당과 징청각이 원위치에 보존되어 있고 발굴조사 결과 감영지가 확인됨에 따라 조선시대 임진왜란 이후 8도의 관아 구성을 보여주는 역사적·학술적 가치가 뛰어난 유적이다.,경상감영,조선시대,no_relation,wikipedia
1740,"로마 가톨릭교회와 개신교 국가 사이에 발생한 최초의 거대 충돌은 프로이센 정부가 이종교간 결혼 및 어린이의 종교적 믿음에 대해서 간섭한 결과 생겨난 ""콜로니아 교회 분쟁""이다.",프로이센,개신교,no_relation,wikipedia
1746,"1799년(가경 4년) 2월 7일, 가경제의 아버지이자 제6대 황제로 60년, 그리고 태상황제로 4년간 있던 건륭제가 붕어하자 마침내 진정한 최고 통치자가 된 가경제는 친정을 개시하고 일단 화신이 조정의 영수였던 만큼 그에게 건륭제의 국상을 책임지라 명하였으나 얼마 안 가 체포하였다. 가경제는 화신을 친국하는 자리에서 화신이 황궁인 자금성 안에서 함부로 말이나 가마를 탄 죄, 건륭제가 병환에 있을 때 아무렇지도 않게 행동한 죄, 가경제가 황자일 때 몰래 후계자는 가경제라고 누설한 죄 등 대죄 20개를 저질렀다 하여 능지처참을 명하였으나 이복 여동생이자 화신의 며느리 고륜화효공주의 부탁으로 같은 해 2월 22일, 즉 건륭제가 붕어한지 보름 만에 화신에게 자진을 명하였다.",가경제,건륭제,no_relation,wikipedia
1750,"A.I.(인공지능)를 소재로 세상을 떠난 가족, 연인과 영상통화로 다시 만나는 이야기로 김태용이 감독하고 각본을 썼으며, 탕웨이, 박보검, 배수지, 최우식, 정유미와 공유가 출연했다.",김태용,탕웨이,no_relation,wikipedia
1751,"티마루 남자 고등학교에서 육상, 수영, 테니스, 럭비와 크리켓을 활약하고, 1930년 오타고 대학교에서 의학을 수학하는 동안에 뉴질랜드 AAA 마일 선수권에서 4위를 하였다.",오타고 대학교,뉴질랜드,no_relation,wikipedia
1753,"2005년 K-리그의 대구 FC로 이적하여, 2006년 9월 23일 전북 현대 모터스와의 원정 경기에서는 자신의 프로 통산 첫 해트트릭을 기록하기도 하였다.",전북 현대 모터스,2006,no_relation,wikipedia
1755,"이날 개막식에는 강신철 지스타조직위원회 위원장과 오거돈 부산광역시장을 비롯해 박양우 문화체육관광부 장관, 조승래 더불어민주당 의원, 박인영 부산시의회 의장, 이인숙 부산정보산업진흥원장이 참석했다.",지스타,부산광역시,no_relation,wikitree
1756,맨체스터 시티는 1969-70 풋볼 리그컵 시즌 결승전에서 웨스트브로미치 앨비언을 2-1로 누르고 우승을 차지했고 UEFA 컵위너스컵 시즌 결승전에서 구르니크 자브제를 2-1로 누르고 우승을 차지했다.,구르니크 자브제,1969-70 풋볼 리그컵,no_relation,wikipedia
1758,"제2차 세계 대전 기간 동안에는 미국 육군 항공대에서 근무했으며, 전쟁 후 공군이 독립하면서 공군으로 옮겨서 근무했다.",미국 육군 항공대,2차 세계 대전,no_relation,wikipedia
1761,"양주시 시정조정위원회와 공약 시민평가단의 심의를 거쳐 확정한 6대 시정목표와 17개 추진전략, 108개 공약사항을 시 홈페이지에 공개하는 등 시민 소통의 새로운 패러다임을 제시했다.",양주시,17개,no_relation,wikitree
1762,7월 9일 지터는 탬파베이 레이스의 데이비드 프라이스에 홈런을 가하며 자신의 3000번째 안타를 기록하였다.,데이비드 프라이스,3000,no_relation,wikipedia
1764,2007년 시즌 동안 18경기 연속 승리로 신기록을 세워가던 패트리어츠는 세계 미식축구인들의 예상을 뒤엎고 2008년 2월 벌어진 42회 슈퍼볼에서 뉴욕 자이언츠(New York Giants)에게 패하고 말았다.,뉴욕 자이언츠,2007,no_relation,wikipedia
1766,"4월 25일, 조선로동당 39호실의 고위간부 출신으로 현재 미국에서 망명 생활을 하고 있는 리정호 씨는 ""14일 이뤄진 조선민주주의인민공화국의 단거리 지대함 순항미사일 시험발사는 최고사령관 김정은의 명령 없이는 할 수 없는 타격 훈련""이라며 ""따라서 그날 오전 7시 시험발사 때까지는 김정은이 건재해 있었다고 봐야 한다""고 분석했다.",김정은,조선로동당,no_relation,wikipedia
1767,2010년 6월 하야부사가 세계 최초로 달 이외의 천체 물질 (소행성 25143 이토카와의 물질)을 채취 해 지구로 귀환했다.,하야부사,25143 이토카와,no_relation,wikipedia
1771,2011년 12월 22일 벨트란은 완전한 무이적 조항을 포함한 2천 6백만 달러 가치의 세인트루이스 카디널스와 함께 2년 처리로 동의하였다.,세인트루이스 카디널스,2011,no_relation,wikipedia
1779,"이로써 오토조의 지배는 끝나고 잘리어조가 성립되었으며, 이 때 콘라트 2세를 선출한 공후들이 시간이 지나며 선제후라는 집단으로 발전하게 된다.",콘라트 2세,잘리어,no_relation,wikipedia
